,text,label
8715,Amazingly long wait brunch Brooklyn The pecan pie French toast wa good big pie sized wedge toast I would liked little eggy molasses type syrup filled pecans Décor Brooklyn charm,0
8716,Good pricey food papercuts The food wa good really satisfying fried chicken waffle wa great Burger wa delicious Pecan sundae delish Ambiance great They accomodate early kid crowd really well Two thing left kind feeling like 'eh wa good ... And two thing 1. price way much got 's great get sold food man pricey fried chicken hard swallow went great But I guess written living area area burrito ... My second negative kind side note paper cover table top serious paper cut causer I got one morning day noticed month old paper cut hand This easy fix ... question ...,0
8717,Food good really worth wait,0
8718,The place look wonderful It big beautiful The food wa really good well although I love burger four dinner table thing I would recommend ordering burger It wa ordinary Brunch great also always crowded want lively feel great atmosphere place go,0
8719,A welcome addition area cute place eat The food solid nothing revelatory twice I n't think I would go I also n't live area anymore Good cheddar waffle fried chicken grit came trout lovely side english pea butter breadcrumbs scallops waitress Meh fried chicken wa way overdone although flavorful Duck meatloaf wa tasty first bites overly sweet lacking balance Ribs good flavor almost inedibly dry The watermelon feta salad wa OK. No wait 7:00 Sunday night,0
8720,I brunch always good I love hash brown serve ... salty delicious My one complaint place egg cookery No matter clear I egg never come right Basically cook egg scrambled If I order poached easy medium make difference ... come hard Other food really solid Oh bloody mary really good,0
8721,I local wa happy venue finally opened business I ate several time first month enjoyed everything menu The food wa delightful service wa compelling While wa youth behind bar onset ramped quite nicely Overall solid choice one best neighborhood The owner wonderful attentive open feedback This one place would n't want miss Carroll Gardens Update Jan The edit post simply poke management I came back Buttermilk twice month friend town relative visiting California My experience went star star hope thing trend back upwards I loved rib appetizer first time I ordered time bit dry le tender bit overdone My duck meatloaf wa hook BC first opened hit last time `` good '' As hot new establishment come gate roaring I 'm hopeful n't get sloppy trying turn table per night put focus back food service Because close home I 'm sure I 'll give another chance two As fellow business owner I 'm confident candor post like taken good intended,0
8722,We really lucky get table wa busy But mean impact food service We ate place Brooklyn close second would Bennys Chop House But Buttermilk Channel really superb The flavour tenderness meat wa devine I ate slowly savour every bit Bob wa waiter wa great gave recommendation food wa tentative If want great steak seafood get table book Wish 'd discovered first night,0
8723,Reservations must trendy local know ask friendly vegetarian -- ask special menu Booth communal seating available along service smile The location little middle nowhere worth effort,0
8724,This favorite place get brunch NYC The scramble world french toast They also make favorite bloody mary town The food excellent Everything duck meatloaf BBQ oysters steak wa really tasty delicious The drink selection wa good well though I think could use wine list All great time amazing food awesome area Worth checking,0
8725,We Monday special came happy The carrot soup chicken waffle popover really good My companion said fish wa slightly lacking flavour I wanted bit le sweetness pecan pie sundae rave reviews What really loved wa butterscotch panna cotta It perfect balance sweetness n't rich That fried chicken cheddar waffle highlight night Ca n't fault service either,0
8726,We enjoyed much Buttermilk Channel We visited first time past Saturday night The night visited wa Delmonico Ribeye special come duck fat hashbrowns Two party ordered special wa beyond delicious I fried chicken waffles wa good great I n't think I would order The person group ordered bacon wrapped trout She loved Because long wait hour wait turned 1/2 given free snack soon seated table They consisted homemade pickles hushpuppy maple bacon almonds great,0
8727,I going Buttermilk Channel week nights dinner two years The quality remains consistently high The food fresh menu right length always feel great afterwards testament great product use I particularly like fish dish sea bass among The reservation always seem little tricky small party I problem I get kind late,0
8728,Separate vegetarian menu Good choices Staff good They take reservation tho,0
8729,I big fun Dinner place best service good price alright,0
8730,Long wait able score seat bar wa fine Aside food wa fantastic Favorite dish chicken waffle mussel amazing The mood setting wa nice The staff wa attentive barmaid wa helpful suggestions She wa fun chat well,0
8731,The fried chicken waffle amazing I love coming brunch Service average My wife love dill pickles,0
8732,I 'm kind love place The space sparse elegant open food drink perfect Yes pricey I think 's worth The Hake wa perfectly cooked crusted wa buttery flaky The issue I wa comparison friend got fried chicken waffles entree looked like appetizer I serious food envy Quick tip go early dinner place get packed pretty quickly,0
8733,Wonderful location right courthouse Service verry fulfilling. however bit overpriced Overall enjoyed Thnkyou much,0
8734,I went brunch two girlfriend blast The issue wa actually getting seat We wait forever outside It wa ok wa nice day wait wa well hour I know Jay-Z Beyonce went n't go bunch place Not really sure big deal oh well Anyway got sit outside wa gorgeous day The waitress wa really sweet present It take bit work get bloody mary wa worth The food wa absolutely delicious small This girl know chow I got one egg dish wa furious I saw pancake walk They looked incredible Nice meal nice day If time relax hang table means make way,0
8735,Amazing dishes -- never consumed single crumb n't perfect Recommended ... prepared INSANE crowds,0
8736,One favorite brunch spot Brooklyn The food high quality amazingly fresh The menu seasonal interesting I often dream pumpkin/sweet potato soup homemade jelly donut The atmosphere slightly upscale wtihout pretense The downside crowded weekend wait hour table least take phone number actually get something else done wait,0
8737,upscale southern 's food network someone get fried chicken cheddar waffle dish always talked also really enjoy scallops duck meatloaf suppose great cute/romantic atmosphere fun group dinner well fabulous coffee dessert top night popular brunch option much prefer dinner,0
8738,Great food great prices If I lived neighborhood I would eat lot But prob worth travel NYC many great restaurant NYC Had great meal great time friend I dined though staff wa great,0
8739,Returning NY I grew hearing many good thing BKLYN I asked friend take somewhere exemplifies new brooklyn We chose Buttermilk C dissappoint Everything wa spot service cocktail menu And staff completely real Would highly recommend anyone needing entertain town guest I love place making menu choice challenge n't want miss great item offer,0
8740,Great brunch sunday Went buttermilk awhile back couple friend enjoyed When got wait time wa mins decided take walk court street check stores When returned skipped u took long get back hostess seated u next wa cool part Mimosas bloody mary good As meal wa amazing We snacked bacon almond basially almond bacon lard dried Well atleast thats I think AMAZING I ordered cheese waffle sausage Cheese waffle something different I never actually quite good The homemade sausage like meatball bit cooked still I 'm complaining The waitress time wa hard locate wa busy 's expected She seem little rattled busy wa still wa great Will coming back,0
8741,Yummy- favorite brunch spot BKLYN Great little arden homemade jam heavenly,0
8742,I restaurant I love The food great maybe really great .... oh 's called delicious The service owner appropriate friendly The wine ordered wa stock owner actually took time let u try happy one I expect service restaurant The location little way still visit,0
8743,Great place dinner friends A group u late 10PM reservation wa worth wait The ambience warm inviting service friendly knowledgeable food wa delicious I loved burger vegetarian friend thrilled cheddar waffles All vegetable side great well Definitely place I would like return,0
8744,Hands always great meal I ordered half menu first time I went everything wa exceptional The duck meatloaf consistently favorite rotating presentation Start inexpensive snack like maple bacon almond 're feeling frisky oyster dynamite well Buttermilk get real busy brunch get early wait hour plus Dinner also busy call head The atmosphere cozy stick around drink try Senandoah Fizz Aperol sparking wine This place high list Brooklyn,0
8745,Been 5-6 time since opening Stellar food Reasonable price considering food good Have eaten tried everything menu superb The pecan pie/ice-cream dessert divine simplicity Gets really really loud reason people disrespectful putting airs Almost got fight table next u one visit 'cause weeknight warrior mommy daddy cliche could n't control volume fat gullets,0
8746,The reason place n't get six star outta damn near IMPOSSIBLE get table lately I say lately implying I go time Because I Because food booze good Like I ca n't believe everything I put mought make say oh god I wish would buy place next expand I take people show local eats knowledge Buttermilk smack around alotta big name snooty spot affordable menu well priced drinks Love,0
8747,Love everything decor restaurant The light wood open feel minimal decor really works It always packed priced right The menu usually cup tea I big heavy home cooking however duck meatloaf world Great wine list always fun time,0
8748,Waffles pork chop way go,0
8749,A long time ago ...... story goes ...... low tide farmer Brooklyn could walk cow across mile long tidal strait Brooklyn Governors Island It said water current channel strong would churn milk butter hence name `` Buttermilk Channel '' The churning n't stopped nook Brooklyn Buttermilk Channel serving yummiest down-home American comfort food I 've The cozy warmth place palpable walk Everyone friendly welcoming The crowd varies family young kid young Brooklyn hipsters Waits long n't take reservation party five Opened Doug Crowell Ryan Angulo Chef two impressive array restaurant experience includes name like La Grenouille Picholine Blue Fin Blue Water Grill David Burke Donetella As result menu thoughtful recreates classic comfort food fit conscious clientele They source locally organically fair trade much possible Offerings Roasted Chicken Grilled Bread Stuffing Poached Egg Pan Gravy Cheddar Waffles Mustardy Mustard Green Savoy Cabbage Slaw Roasted Mushrooms make want curl soak goodness imbibe,0
8750,Awesome fried Chicken Buttermilk Channel I may South awesome fried chicken awesome The coleslaw came fried chicken wa pretty good I especially love pecan pie sunday That along fried chicken worth wait worth extra visit,0
8751,Something cool G line Roots home I 'm talking fried chicken hush puppies Do n't go 're diet think enjoy place picking arugula salad If I want arugula salad I n't go place specializes home bitchy chick next would n't shut arugula salad wa ordered Not A-type personality act like little princes It 's nice slow meal Take time ENJOY,0
8752,After build-up I high expectation Buttermilk Channel Overall I thought wa well worth trip I wa afraid would wait ... wait two Thursday night dining room actually feel quite large expected street The atmosphere simple charming definitely place draw We started popover courtesy house lightly dipped salted syrup good Then oyster pretty fresh For dinner I ordered burger yes exciting I hankering It wa made ordered med rare juicy plenty filling The side fry little salty coming someone like salt yet still finished My friend trout said wa good It 's nice place bring date parents friends etc sit relax Will definitely go back,0
8753,'ll wait 's unbelievably noisy fried chicken worth,0
8754,Love love love Sunday brunch Such good deal although I would like mimosa noon pancake amazing Have n't tried dinner yet found fan brunch,0
8755,Super cozy sweet place goooooood rich food Their recipe seem allot butter daaa brown sugar The Rhode Island scallop good warm lamb salad I heard friend chicken wa GREAT,0
8756,BC ha amazing food pretty special drinks They often crowded plan getting early wait They friendly staff management quite nice It 's pricey splurge birthday engagement etc worth In summer nice outdoor seating,0
8757,Went Buttermilk monthly brunch I must say wa one best brunch ever Good atmosphere great music playing host wa accommodating large party They n't one complaint group woman everyone know unusual brunch woman get together The pecan pie french toast wa excellent wa fried pork chop cheddar waffles The house cured smoked salmon wa great Esposito scramble The biggest hit wa The Fair Harbor drink menu We definitely back 's nice place want impress date morning,0
8758,Have enjoyed Buttermilk Channel much several occasions including one scrumptious brunch Love food look service excellent by-the-glass wine selection Your reviewer Hoboken learn spell 'chic,0
8759,I absolutely loved fried chicken This wa one best dining night year Lovely staff great flavor around Good buttermilk proud corner spot court I surely return soon,0
8760,Very good value good food My food buddy duck meatloaf Was wonderful said speed wolfing tell n't fibbing It fat way unlike everything duckish anywhere else I burger wa mountain excellent I asked horseradish I like horseradish hamburger sue grated fresh The burger would 9+ scale even without horseradish ..... You get point Excellent service Waiter would probably turned actual somersault asked See comment horseradish Some reviewer fret B.C loud We n't find n't awfully crowded Tuesday evening,0
8761,Extremely pleasant friendly owner staff Delicious food reasonable prices Warm ambiance dining room What need local joint,0
8762,love place neighborhood husband waiting really good place open area `` restaurant row '' B.S one two good spot neighborhood LOVE THE MEATLOAF,0
8763,Lovely food lovely decor lovely service Would highly recommend look forward next visit,0
8764,Food wow-delicious try fried pork chop staff impeccable impressed sense `` customer service '' ... I mean know I sent email minor issue ... owner replied le hour giving better solution I expected I repeat know Do miss place,0
8765,I stayed week ago For wa Amazing brunch There fantastic atmosphere inside Superb useful friendly waiters,0
8766,Oh boy My grandson took I fried chicken waffle Can image And wa excellent I would like grandson take,0
8767,Best Brunch NYC Try pancakes .. And bacon cant beat Its usually hour plus wait well worth,0
8768,My new favorite place brunch ... Love scramble eggs ...,0
8769,Fried Chicken popover drizzled salt honey give start die Great sit outside one window table Incredible brunch Good wine list nice beer tap ... Cant say enough good things,0
8770,A small group friend met brunch The food wa excellent staff wa super friendly Even though I never I wa treated like I wa one regulars,0
8771,Had dinner first time last night wa one best dining experience I 've life Sat bar Sunday night n't catch bartender 's name wa great I definitely would go back sit bar whenever 's working The popover honey sea salt bring amuse bouche/appetizer beyond description-I think 's delicious thing I 've ever tasted I appetizer I could try couple things-the flatbread mussels-both perfect Not filling great flavor presentation I wa full try butterscotch panna cotta-and n't regret decision wa good Service bartender wa right amount neighborhood friendly/laid back perfectly anticipating exactly I wanted right top i.e another glass wine-she always bottle asked knew Absolutely back happy block apt,0
8772,I love I twice food really good I love neighborhood And lucky seat outside enjoying sun I loved pancake yummy service nice place go One favorite brunch spots Great menu atmosphere Expect wait 's worth nice ...,0
8773,every single time get pork chop cheddar waffle every single time leave blissfully happy start grapefruit endive salad good get early brunch n't want wait hours,0
8774,As many time I come I never disappointed Always fresh delicious Great vibe But remember anything good usually ha wait time Be patient It 's worth Fried chicken good way get started first time dinner Do n't forget awesome cocktails,0
8775,My new favorite brunch place Be prepared wait table 's worth Get pecan pie French toast enjoy,0
8776,This place fantastic The food excellent service could n't better We sat bar really enjoyed talking server She wa sweet funny helpful Between u got grilled cheese apple bacon hash browns egg huntington All three GREAT This place perfect nice relaxing brunch great food,0
8777,This wa best dinner I 've long time We wandered complete chance cold Saturday night Although made reservation wa really packed invited eat bar served u well cozy impromptu date Illuminated warm candle light oldie ringing smile around wa delightful reprieve winter cold As gluten free diner feel like true privilege walk restaurant feel invited -- would mix match anything I 'd like Between winter greens warm lamb romaine salad New England Hake slightly modified I could enjoy truly perfect meal Dessert wa treat Go special whatever I full faith creativity Hats Buttermilk Channel superior friendly service smiles pleasant conversation go long way Delicious cocktail top Thank,0
8778,Great food service atmosphere The roasted squash tart New England Hake flatiron steak delicious I 'll definitely back,0
8779,I love place The service always top notch food consistently awesome I feel spoiled every time I go My favorite dish warm lamb salad fried chicken pork chop linguine,0
8780,Yes wait Put name go drink somewhere call Food excellent service awesome atmosphere Get anything menu awesome,0
8781,My coworkers raving place month I stopped yesterday My friend I arrived opened sat outside table half hour eating drinking The whole place quickly got packed staff never made u feel rushed Instead brought u free round drink chatted amiably Michael overheard talking upcoming birthday took initiative bring massive brownie candle The service wa outstanding We felt much like found neighborhood gem worth returning regularly We burger warm lamb salad flatbread All excellent We need go back try fried chicken It looked delicious,0
8782,hand one brooklyn 's finest everything wa great chicken waffle hake duck meatloaf apple bread pudding yum could eat every day,0
8783,Amazing lamb salad,0
8784,Delicious ... What say,0
8785,I know I already written review past I write another one Every time I come Buttermilk Channel I continue fall love I love place every time I come ... You must try pecan french toast unbelievably good lamb brunch menu holy cow amazing I 'm taking bite I almost feel seduced flavor really good ... lol amazing love place ... We way try another spot found u heading Buttermilk Channel Jeannette B,0
8786,In New York visit daughter took Buttermilk Channel AMAZING We went brunch food wa best I New York Before meal waiter brought u walnut cinnamon roll jelly roll It wa great start wa come Delicious Every item menu looked good hard time deciding I burger .... best burger New York I wa told I understand We also ordered scramble apple smoked bacon grilled cheese sandwich Our meal wa perfect even though I wa full left I could n't help wish I also ordered Pecan French Toast Yum If staying city well worth commute Brooklyn I ca n't wait go back,0
8787,I work business I never write review 's solely based normally people extremely angry reason therefore write things I really love restaurant The food always consistent ambiance always great importantly staff service always great What I appreciate staff '' knowledge food ability pair whether cocktail beer wine app entree choose uncanny So thank I recommend restaurant anything else neighborhood,0
8788,Love place since day one consider anything near foodie interested something new delicious please n't even think twice anything menu amazing This place dreaming,0
8789,Rich delicious comfort food n't greasy heavy Pleasant setting good service,0
8790,Besides WONDERFUL bartender remember name drink food OUTRAGEOUS When I leave three hour drinking eating eating eating Food coma worth The Owner great person well Very personable always bringing new concept restaurant,0
8791,better bubby 's manhattan ... 's saying something AWESOME brunch biscuit incredible bacon delicious scrambled egg kind mediocre smoke salmon rye cream cheese capers yes also kind interesting bloody mary 's ... one oyster top must spend saturday sunday afternoon special people enjoy meal,0
8792,The food wa spectacular The fried chicken wa super crunchy thecheddar waffle fabulous Our waitor wa little spacey food certainly make,0
8793,Our Favorite place We back soon Wait long Food Delicious,0
8794,Fabulous I flew San Antonio celebrate son 's birthday girlfriend We started evening Oct dinner BC Jess David enjoyed Fried Chicken Cheddar Waffles I ordered Dining Al Fresco hospitable attentive server delicious food The Butternut Squash Soup wa wonderful Definitely go enjoy Monday Menu Great everything even price Ca n't wait enjoy BC soon,0
8795,Had Brunch Sunday I expected wait eternity Based recommendation friends though I feeling would worth wait Ended getting table two minutes told around minutes The hostess bartender friendly welcoming anyway helped star case following misfortunes The ambiance made feel like I woke big comfy bed five star hotel deep much needed sleep Very cozy I 'm bloody mary fan whatsoever looked awesome Food came super quick n't overpriced wa incredible I 'm sucker CB Hash I went short rib hash Possibly best breakfast I 've ever My girlfriend scramble lox green onion wa awesome well Will back sure I try entire brunch menu I 'll back,0
8796,Along great food living hype 's set apart My friend I great dinner chatting end meal Our plate sitting front u crazy amount time I asked would n't mind clearing When ordered dessert busboy brought second one pecan pie sundae wa AMAZING said wa n't clear plate quickly That wa one classy move Other restaurant really take cue,0
8797,Brunch Dinner never fail delightful My consistent favorite fried chicken dinner mushroom/goat cheese scramble brunch Bacon smoked almond must-snack The owner super nice accommodating In fact everyone work seems like job well even face packed time Eating bar good option avoid wait They serve great glass Pinot Bianco ..,0
8798,Absolutely fantastic One best meal I 've ever NYC I 've lived life The scallop amazing wa banana bread pudding dessert,0
8799,Diamond rough The owner staff incredibly kind even sea people waiting tables,0
8800,One best reasonably priced 'sit brunch Brooklyn The dish creative delicious Excellent budgeted picky eater love something new different well good quality meals Well worth hour train ride,0
8801,I interveiwed place opened get call back still wish would ball least give call let know I wa right fit Oh well fuck Was impressed everything I night I wa No complaints The best meal I 've I love great pickle,0
8802,I want give Buttermilk Channel shout-out I used live Carroll Gardens number delicious brunch Yes get crowded good Brooklyn restaurant n't The food delicious well-prepared I recently moved Windsor Terrace For husband 's birthday I organized family brunch people I tried best get u reservation brunch spot Park Slope absolutely luck Stone Park Cafe simply would take party large even walk-in I found ridiculous Applewood told could take us came I completely rearranged plans I called back said actually could n't take u Nice right And n't nice Buttermilk Channel hand wa happy give u reservation person I spoke phone wa sweet So 'll heading back Carroll Gardens birthday Yes good cooking going Park Slope opinion restaurant much attitude like 're God 's gift hungry brunchers I hope never happens nice little enclave end Court St,0
8803,EXCELLENT food EXCELLENT service,0
8804,My friend wa town LA staying place last month She said outstanding burger great new place Carroll Gardens I trust taste curious try restaurant town Tonight boyfriend I coming back vacation car drove Buttermilk Channel Truly awesome The meal wa absolutely delicious grilled kale endive salad yum burger wa friend said outstanding staff owner made feel like place thrive staple excellent food warmth neighborhood I ca n't wait go back save room brioche dessert,0
8805,Ordered sat night delivery driver called saying wa outside wa I tried ask wa kept yelling That number ha relevance address I tried give direction hung I called restaurant let know ask call give directions min later one ha called I call restaurant back say called ... min later call yelling come outside come outside .. told see outside wa started screaming I said I idea meant needed tell wa started cursing hung I called restaurant back asked could n't meet outside well bc outside I idea I ask yell started cursing told I would cancel order So I never got food Im waiting refund card Stay away,0
8806,skinny girl one owner awful person bad attitude could see food wa good 1/2 star could rate,0
8807,Dined past saturday night friends Found bread mediocre We would expected hearty crusty italian bread rather served triangle kind doughy bread Six u ordered dish kind whitefish wa deboned tableside served wa supposed lemon butter garlic sauce The sauce wa bland infused capers tomato eggplant By time server deboned fish wa lukewarm The server NEVER checked back ate warm cold food And wa entree cost 31.00 The fried calamari wa good although marinara sauce wa enough satisfy orders The restaurant noisy overcrowded understaffed I ate previous occasion found ok. Of course wa weekday It byob first bottle wine opened staff I wa forced return car retrieve corkscrew open rest wine bottles We percent added check We normally tip percent range I food service business staff deserved percent,0
8808,The food fantastic portion generous This great place take out-of-town relative significant special meal,0
8809,I went birthday party food wa great wa loud inside,0
8810,great service professional I two great experience girlfriend The server point part sometimes forget always monitor water bread The food Is scratch beautiful open kitchen clean The place pricey worth love It 's also byob restaurant serve alcohol The dessert great I would recommend mussel red clam rigatoni see guy soon,0
8811,I Villa Barone quite often since ha new ownership good reason The staff respectful knowledgeable hard-working ensure experience fantastic one The owner deserving success The food phenomenal create anything special request They treat like family feel welcome,0
8812,LOVE restaurant I frequented VB I lived Robbinsville really love service food Planning making reservation anniversary soon,0
8813,I like place lot The service good food terrific Everything amazing restorante,0
8814,Do n't show without reservation Saturday crazy busy It worth crowded atmosphere The service wa spot food wa fantastic Try cavetelli macedemia nut veal mushrooms awesome Not place atmosphere romance ... great food,0
8815,Now Villa Barone ha bought original head waiter chef place joy go The food ha always fantastic service well unfortunately never sure type mood old owner wa wa going affect meal The owner consider friend whenever get night free kids go The food fantastic especially bread Each meal come salad I find rare day 's decent portion always good I love dressing The chicken veal always tender Try save room dessert tiramisu world Anyone wa turned old owner really give another shot The menu recipe 's chef ownership time better 's quite obvious,0
8816,I went dinner last monday I best experiencie restaurant Nancy wa server best server ever italian girl delicate polite everithing wa perfect Been coming awhile The food pretty much always great portion huge Reasonably priced well The chicken/veal Milanese two favorite dishes The chicken marsala interesting well I really enjoyed dinner,0
8817,You disappointed BYOB The Food Phenomenal New Owners Chef Server make Place Must Stop anywhere near ............ Thanks Having good food small town Robbinsville,0
8818,My wife I went Villa Barone first time definitely return My wife ordered Gnocci I Free Range Chicken wa perfectly roasted red wine reduction accompanied potatoes broccoli rabb figs ... wow really good surprised wa getting quality food like Hamilton NJ Truly gem BYOB boot ... go go go,0
8819,WOW WOW WOW food wa geat,0
8820,Usually I 'm content Olive Garden came Anniversary wa well worth What great place Delicious food awesome ambience wa BYOB really turned value money Everything wa good 'm even going make recommendations Seriously,0
8821,Horrible Horrible Horrible I place order I say order time repeat slower spell .. When finally got hour min n't even order completely messed order one thing asked called back tell said closing min could n't bring order UNREAL,0
8822,Food delicious,0
8823,Great food Great cooking Great service So many cuisine choose,0
8824,This first time restaurant I heard good thing I decided stop give try Oh well pleased Steamed fish wa dry heck mean steamed stewed I hate I go West Indian restaurant serve whatever believe n't know better Both parent W.I due time I n't cook I guess I I wo n't go back They n't share food give whatever,0
8825,Had dinner friends Food wa ok The appetizer great baked clam mussels prosciutto etc however went downhill afterwards Salad wa bland veal wa weak Not sure night,0
8826,GREAT Italian food I 'm italian A little pricey worth Small restaurant though-make reservation,0
8827,Our office building restaurant We eat regularly business lunches The price reasonable service great food fantastic You know going get eat 's reliable You bring wine/alcohol want I know people work I see work building I know number one goal provide great service food East Hanover ha many restaurants go one want choose place know going get know appreciate patronage No one asked write review I 've eating years Try home made soup great,0
8828,Food always good always welcomed family Great BYO town,0
8829,I coming place years The review `` plate orange slices '' absurd fruit plate something come table dinner yes COMPLIMENTARY also place BYOB- big saving I absolutely love food service The waiter Al knowledgable helpful. food always fresh staff always willing help There isnt much complain place except may face wait n't make reservation saturday night Make sure ask secret dessert item listed menu BEST cannolis tiramisu,0
8830,My husband I love place We going years The main waiter know u soon walk remember normally order even n't back months It 's fanciest place food great service good You ca n't go wrong nice Italian meal reasonable price,0
8831,I n't wowed ... And way `` restaurant '' way smaller I thought In fact 's small stand inside market ... 's really good groups ...,0
8832,The spinach pie amazing ... get get sold That complaint never enough,0
8833,Best baklava I ever tasted Just right amount syrup spices Spinach pie also pretty darn amazing,0
8834,Good place Good food atmosphere,0
8835,I carrot cake wa best never im life The price reasonable owner nice sweet I would definetely go back try rest goodies,0
8836,Delicious Greek food stall Essex Street Market You buy single serving entire pie cakes A slice spinach pie worth trip market,0
8837,This place ha friendly people delicious foods Everything baked good spinach pie magical I never get tired eating even though bit pricey definitely worth money trip You ca n't go wrong food item choice good I tried everything menu completely amazed This place definitely spot,0
8838,My friend told try place I wa ever close I glad I It wa everything I wa told would The food great You ca n't go wrong,0
8839,My mom Greek cook like wizard place might better things Their spanikopita best I 've ever,0
8840,Spanikopita wa amazing Absolutely delicious satisfying It wa cooked perfection The pear cake tasty finish delight enjoying meal Boubouki It wonderful see restaurant consistent quality,0
8841,Awesome spanikopita It wa like tasting paradise mouth I always find time energy come I get craving feta I telling friend place,0
8842,Love stand Essex St Market I addicted pear cake often take dinner party I 've offered bring dessert call visit ahead time order cake It sublime everyine know ha tasted ha enjoyed immensely The owner make everything sell delicious right spot I vouch authenticity classic Greek specialty spanskopita chickpea salad etc I say everything I tasted ha fresh delicious lovingly prepared We LES resident sooooo lucky Boubouki Market,0
8843,I want visit Greece first I know 's worth time effort How Through Boubouki And I 've got The spinach pies Never thought spinach pie tasty Incredible The crust perfect light You eat much still light stomach It favorite I also spend taste carrot cake What I say everything cake perfect Got ta try recipe next visit never missed spinach pie Now I decided I visit Greece expecting taste hopefully even better,0
8844,The chocolate chip cooky Boubouki BEST I 've ever I 've never wonderous chocolate chip cookies How good My gentleman I travelled way UES way Essex Market past Friday get cookies Luckily left promptly scooped We also tried almond shortbread equally amazing I 'm looking forward trying spinach pie next trip New York,0
8845,I 'll start saying I never get enough greek food I eat lot Stopped Essex today reading great review place The pear olive oil cake wa incredible sweet moist unlike cake I 've tried The owner wa super sweet price reasonable especially quick homemade good Greek food city Will definitely going back,0
8846,Have ever found thousand dollar bill jean pocket Have ever seen shooting star window spaceship full solar eclipse Have ever thought wa raining really waterfall making love supermodels Have ever let cat lick bottom tired feet Have ever thought lost car key remember chauffeured stretch-hummer limo wa waiting right outside door Have ever six CashWord Doubler scratch-off lotto ticket row Boubouki 's spinach pie,0
8847,While joining two friend lunch today I wa disappointed lunch Holsten 's I patronized establishment years today wa worst After seated ordered selections I chose simple hamburger certainly taste like ... thin patty two tiny pickle slices I also ordered iced tea wa served lemon wedge I ask black spot lemon however Not wanting make friend feel uneasy I chose mention server In hindsight I It unfortunate negative experience longer find going recommending Holsten 's,0
8848,Absolutely horrendous The service wa terrible food mediocre best I went three adult severed food well wife We encouraged eat wait u food wa gone even served Not even ice cream `` claim fame wa good I 'll never go,0
8849,Over priced small portioned food Uncomfortable seating dirty tables Overpriced soprano memorobilia But milkshake tasty Box chocolate go fifty bucks Eh,0
8850,Went family food ice cream good Ice cream actually quite good 's atmosphere 's lacking The staff young seem know one seems happy would think ice cream candy would happy place There music playing dining room make feel even somber decoration wall picture soprano cast members I like show much anybody else maybe add something cheer place bit,0
8851,Nothing fancy Just okay burger joint Service definitely lacking They need put staff floor Seems like take long time get served Been twice always ask silverware water etc club sandwich wa subpar Actually tiny serving slaw side tasted sour Wo n't rush go back,0
8852,Good place take kids I like design place price wa great I also love burger fries The ice cream good well Take large group kid heaven,0
8853,Great classic landmark But honest best food We go great ice cream tradition `` going Holsten 's '' The young people work always polite make experience much better,0
8854,Lovely charming old-fashioned little place ... I wa recently first time I decided try burger The kind waiter asked `` How would like burger '' I said medium please When burger finally arrived I could tell wa perfectly cooked bit blood/juice running warm plate It wa pretty good I ordered second one ... This time kind waiter ask I wanted second burger I assumed wa going cooked way first one But n't wa over-cooked ... Overall great place lunch amazing ice cream mouthwatering chocolate,0
8855,Yes Spent many night honey ice cream soda 's ..,0
8856,Being new area long time Soprano 's fan I check place I n't try anything grill could n't resist ordering big chocolate ice cream sundae wa excellent It definitely tasted like homemade ice cream I grew The service wa friendly atmosphere wa outstanding It obvious place ha around long I 'll definitely going back soon,0
8857,Been twice delicious homemade ice cream Service Great I sat bar area Ice Cream Worth getting diabetes Seriously ca n't wait come back Will update I try diner food and/or chocolate,0
8858,Loved outing I sat Tony Soprano sat ate onion ring tasty The BLT sandwich nice I ice cream sundae Almost many choice flavor I narrowed Was n't expecting nut came walnut walnut instead peanut actually quite nice change The decor 's different finale I 'm sure deal stuffed toy around wall 's nice framed picture Sopranos cast The staff pleasant,0
8859,Best onion ring state far I 'm concerned I enjoy coming family We usually take separate car meet It 's kind tradition All sort people come Holstens delcious food ice cream families young urban male even middle aged men member jackets Just great place eat even better dessert,0
8860,Two words ... Brownie Sundae,0
8861,Honestly thing n't good food Everything else fantastic I neighbor ninety-something tell I wa disservice wife taken date Well believe next date wa That night met courteous employed teenager I EVER met I knew hiding somewhere I n't know Holsten 's monopoly Please thank eye contact headphones ... wa I The ice cream world We 10+ time new flavor old shakes sundaes pints name NEVER disappointed The chocolate candy good -- par homemade confectioners The food -- eh quite scratch With exception fries seemed like reheated fare Granted expecting something ice cream quality time maybe first timer would enjoy I n't think 'd enjoy price Great place great date And spouse disservice n't yet,0
8862,Just came back Holsten 's ... Great meal Burgers delicious It 's like stepping back time love feel decor Ca n't wait go back They added jukebox back Sopranos table look great,0
8863,Great place burger ice cream I particularly like turkey burger deluxe cheese mint chocolate chip ice cream,0
8864,We ordered super hero sub shop `` hero '' wa lot le super My boyfriend got pastrami sub hot dog I got turkey sub Pros- bread wa really fresh I liked whole wheat option That 's pro stop Cons- Very little meat literally slice thin cut turkey inch sub ridiculous Very little topping Delivery time took hour 1/2 within jersey city Considering order wa small consisted mostly cold product cold cut subs macaroni salad hot dog unacceptable Hot dog thing hot ordered came cold We definitely ordering somewhere else next time,0
